0.01006	0.00026	0.01103	-0.00815	0.01419	0.00047	0.00260	0.00083	-0.00268	-0.00204	0.01123	0.01356	0.07220	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00679	0.00495	-0.00553	0.00101	-0.00624	-0.00160	0.00286	0.00163	0.00169	-0.00055	0.00137	0.00696	-0.00996	0.04455	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00590	0.00229	0.00803	-0.00036	-0.00208	-0.00485	0.00630	0.00121	0.00402	-0.00002	-0.00092	0.00842	0.01648	0.00837	0.05005	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00266	-0.00264	-0.00562	-0.00273	-0.00350	-0.01130	0.00094	0.00400	0.00045	0.00015	0.00306	-0.00713	0.00814	0.00906	-0.00007	0.05366	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00832	-0.00855	0.01133	-0.00451	-0.01443	0.00721	0.03707	0.00100	0.01365	-0.00717	0.00275	0.00970	0.00082	0.00153	0.01884	0.01912	0.12258	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00544	-0.00236	0.00617	-0.00876	-0.01482	0.00327	-0.00867	-0.00403	-0.00457	0.00249	0.00578	0.00842	0.00710	-0.00055	-0.01056	0.00547	-0.00820	0.09635	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00411	-0.01508	-0.00296	-0.01171	-0.00829	0.00125	0.00503	-0.00715	-0.00607	-0.00422	0.01506	0.00261	-0.00095	-0.00322	0.00653	0.00060	0.00691	-0.00208	0.08663	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00703	0.00767	0.00564	-0.01102	-0.01887	0.00178	-0.00722	0.00161	0.00549	-0.00033	-0.00990	0.01196	0.00861	0.00116	-0.00490	-0.00132	-0.00066	0.01392	0.00751	0.08208	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.05217	-0.00689	0.00797	0.00375	0.00120	-0.00967	0.00143	-0.00462	0.01337	-0.00504	0.03937	-0.02866	-0.00977	0.00697	0.01589	0.00209	0.00603	-0.00277	0.00469	0.00739	0.12406	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00254	0.00652	0.01079	0.00271	-0.01104	0.00354	0.00226	0.00332	0.00225	0.00594	-0.00252	0.01085	-0.00689	-0.00209	-0.00155	0.00244	0.00403	-0.00356	0.00292	0.00003	-0.00802	0.05872	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01050	-0.00663	0.02011	0.00130	-0.00363	-0.00132	0.00443	0.00365	0.00999	0.00019	0.00829	0.00216	0.00893	0.00459	0.01113	0.00369	-0.00097	0.00594	0.00057	0.00075	0.00980	0.00834	0.08638	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.01543	-0.00123	-0.00854	0.00436	-0.00752	0.00125	0.00052	-0.00252	-0.00313	-0.00113	-0.00161	0.00555	-0.00596	0.00389	-0.00388	-0.00241	0.00056	-0.00526	-0.00514	-0.01103	-0.00580	0.00239	-0.02040	0.05599	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00102	-0.00486	0.00379	-0.00594	0.00855	-0.00121	-0.00041	-0.00435	-0.00202	-0.00888	-0.00518	0.00232	-0.00200	-0.00282	0.00605	-0.00593	-0.00522	0.00588	0.00221	-0.00289	0.00383	-0.00508	0.01307	0.01427	0.05222	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00626	-0.00173	-0.00767	-0.00544	0.01053	0.01972	-0.00514	-0.00165	-0.01029	-0.00986	0.00367	0.00488	0.00055	-0.01748	-0.02458	0.00140	-0.00545	-0.00706	-0.00496	-0.01239	-0.01388	-0.00714	-0.02148	0.04054	0.01629	0.08279	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00073	0.02035	0.00658	0.04105	0.03968	0.03469	-0.05545	0.02522	0.01093	-0.00148	-0.00587	-0.00170	-0.00653	0.00069	0.00488	0.00581	-0.02218	0.01728	0.00711	0.00625	0.00088	-0.00388	-0.00024	-0.01155	0.01818	0.02113	0.15251	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00457	-0.02016	0.00602	-0.01938	0.00685	0.00832	0.00127	-0.00082	-0.01288	-0.00562	0.01423	0.02188	0.00406	-0.01732	-0.02852	-0.00491	0.01393	0.01476	-0.00188	-0.02449	-0.01899	-0.01039	-0.01867	0.03167	0.01000	0.01150	-0.03269	0.13788	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00532	-0.01435	0.01300	-0.00611	0.02142	0.00803	-0.02003	-0.01847	-0.00708	0.00626	-0.00264	0.00387	0.00151	-0.01714	-0.03078	-0.01602	-0.00183	0.00469	0.00950	-0.00306	-0.00972	-0.01662	-0.01621	0.01173	0.00878	0.00530	0.00153	0.01219	0.14054	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.00222	0.00258	0.02079	0.00500	0.00010	-0.00519	-0.01734	-0.00777	-0.00045	0.01429	0.00826	0.01804	0.00768	-0.01318	-0.01438	-0.01262	0.00786	0.00139	0.00686	0.01088	-0.00666	-0.00013	-0.01727	0.00631	-0.00724	-0.00011	-0.01515	0.01536	0.01064	0.12190	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.02110	-0.00721	0.00057	0.01311	0.01283	-0.00810	-0.00789	-0.01166	0.00304	0.01114	0.01482	-0.02845	-0.00227	0.00603	-0.01458	0.00212	0.00799	0.00040	0.00559	0.01039	0.02463	0.01093	0.00372	-0.01316	-0.01360	-0.01816	0.00064	-0.01112	0.00927	0.00812	0.10387	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00210	-0.00702	0.00411	0.00335	-0.00855	-0.00491	-0.00392	0.00032	0.00484	0.00174	0.00267	-0.00113	-0.01118	-0.00264	-0.00668	-0.00728	0.00625	-0.00092	0.00805	0.00732	0.00899	0.00661	-0.00041	-0.00926	-0.00529	-0.00167	0.00125	-0.00429	0.00603	-0.00018	0.00117	0.05628	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01035	0.01488	0.00227	-0.00021	0.00471	-0.02200	0.00043	-0.00677	0.00361	0.01119	-0.00381	-0.01751	0.01457	0.01535	-0.00761	0.00103	-0.00307	-0.00468	0.00040	0.01169	0.01743	0.01754	0.02158	-0.02728	-0.01117	-0.03242	-0.00828	-0.00267	0.00754	0.00246	0.01092	-0.00644	0.11108	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00821	-0.00177	-0.00455	-0.00178	-0.00794	-0.00467	-0.00072	0.00042	0.00524	0.00578	-0.00824	-0.00146	-0.01084	0.00905	0.01279	-0.00831	0.00016	-0.00292	0.00186	-0.00048	-0.00097	-0.00345	0.00524	0.00615	-0.00059	-0.00273	0.00141	-0.00335	0.00105	-0.00529	0.00314	0.01431	-0.01563	0.04664	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
-0.00206	0.00376	-0.00280	-0.00796	-0.01372	-0.01052	-0.00302	-0.00387	-0.00167	-0.00463	-0.00331	-0.00273	0.00680	-0.00793	0.01122	0.00635	-0.00595	-0.00538	-0.00978	-0.00423	-0.00980	-0.00145	0.01219	0.01684	0.00069	0.00924	-0.00330	0.00327	-0.00419	0.00564	0.00015	-0.00657	0.01247	-0.00558	0.05682	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01134	-0.00378	0.00272	-0.00591	-0.01186	0.00414	-0.00738	0.00344	-0.00746	-0.00415	-0.00735	0.01667	0.01945	-0.01534	0.01243	0.00404	0.00256	-0.00956	-0.00264	-0.00684	-0.01611	-0.02164	-0.01670	0.01761	0.00902	0.03921	0.00441	0.00028	0.00319	-0.00184	-0.01141	-0.00298	-0.04396	0.01619	0.01156	0.08755	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01251	-0.01396	-0.01615	-0.00143	-0.00227	-0.03363	0.03012	-0.00820	-0.00677	0.00309	-0.01004	-0.03267	-0.02894	-0.01751	-0.01204	-0.00633	0.01298	-0.01860	-0.01356	-0.01495	0.00322	-0.00128	-0.00189	0.00534	-0.00959	0.01108	-0.06594	0.01064	0.01206	0.00325	-0.00340	0.00064	-0.00343	0.00549	0.02647	0.02571	0.15021	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
0.01446	-0.01593	0.00131	-0.00113	0.01644	0.01941	-0.01081	0.00477	0.00367	-0.00483	0.00823	0.02930	0.02816	0.00417	0.00465	0.00191	0.01549	0.00913	0.00631	-0.01441	-0.00641	-0.01541	-0.00563	0.00559	0.00608	0.01687	0.03615	0.00780	-0.01550	-0.00158	-0.00670	-0.01815	-0.01906	0.00836	-0.00469	0.05501	-0.04455	0.13455	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000
